index,feature,ground_truth,predicted
7077,education,-1,-1
7079,education,1,1
7080,education,-1,-1
7083,education,-1,-1
7086,education,-1,-1
7087,education,1,1
7102,education,-1,-1
7103,education,1,-1
7104,education,-1,-1
7107,education,-1,-1
7112,education,-1,-1
7113,education,-1,-1
7116,education,1,1
7117,education,-1,-1
7119,education,-1,-1
7122,education,-1,-1
7134,education,-1,-1
7140,education,-1,-1
7146,education,-1,-1
7147,education,1,1
7149,education,-1,1
7155,education,-1,-1
7158,education,1,-1
7161,education,1,1
7164,education,1,1
7170,education,-1,-1
7171,education,1,1
7179,education,1,-1
7183,education,1,-1
7184,education,-1,-1
7188,education,-1,-1
7190,education,1,1
7198,education,1,1
7202,education,-1,-1
7208,education,-1,-1
7212,education,1,1
7213,education,-1,-1
7215,education,1,1
7217,education,-1,-1
7219,education,1,1
7220,education,-1,-1
7221,education,-1,-1
7227,education,-1,-1
7230,education,-1,-1
7236,education,-1,-1
7239,education,-1,-1
7248,education,-1,-1
7254,education,-1,-1
7255,education,1,-1
7258,education,-1,-1
7266,education,-1,-1
7268,education,1,-1
7269,education,-1,-1
7272,education,1,1
7275,education,1,1
7276,education,-1,-1
7281,education,-1,-1
7287,education,-1,-1
7290,education,1,1
7293,education,-1,-1
7296,education,1,1
7297,education,-1,1
7301,education,1,1
7305,education,1,-1
7307,education,1,1
7308,education,-1,-1
7312,education,1,-1
7314,education,1,1
7316,education,-1,1
7321,education,-1,-1
7325,education,-1,-1
7326,education,-1,-1
7341,education,1,-1
7342,education,1,1
7347,education,-1,-1
7351,education,-1,-1
7353,education,-1,-1
7359,education,-1,-1
7363,education,1,1
7368,education,-1,-1
7371,education,-1,-1
7376,education,1,1
7377,education,-1,-1
7381,education,1,1
7383,education,-1,-1
7392,education,-1,-1
7393,education,1,1
7398,education,1,-1
7400,education,-1,-1
7404,education,-1,-1
7408,education,1,-1
7413,education,-1,-1
7416,education,1,-1
7418,education,-1,-1
7419,education,1,1
7424,education,-1,-1
7425,education,-1,1
7428,education,-1,-1
7432,education,1,1
7437,education,1,1
7438,education,-1,-1
7440,education,-1,-1
7443,education,-1,-1
7445,education,1,1
7446,education,-1,-1
7449,education,-1,-1
7451,education,1,1
7458,education,1,1
7460,education,1,1
7463,education,1,-1
7467,education,-1,-1
7473,education,-1,-1
7476,education,1,-1
7479,education,1,1
7491,education,-1,-1
7495,education,1,-1
7499,education,1,1
7503,education,-1,-1
7506,education,-1,-1
7509,education,1,1
7510,education,1,-1
7512,education,1,1
7514,education,-1,-1
7515,education,1,1
7517,education,-1,-1
7518,education,-1,-1
7525,education,1,-1
7527,education,1,-1
7530,education,-1,-1
7531,education,1,1
7534,education,1,1
7536,education,-1,-1
7539,education,-1,-1
7542,education,-1,-1
7553,education,1,1
7554,education,-1,-1
7558,education,-1,-1
7560,education,1,1
7562,education,1,1
7566,education,-1,-1
7569,education,1,1
7570,education,-1,-1
7572,education,1,1
7575,education,-1,-1
7578,education,-1,-1
7581,education,-1,-1
7587,education,-1,-1
7590,education,-1,-1
7593,education,-1,-1
7599,education,-1,-1
7602,education,1,-1
7604,education,1,1
7605,education,1,-1
7606,education,-1,-1
7607,education,-1,-1
7614,education,1,1
7619,education,1,1
7620,education,1,1
7623,education,1,1
7627,education,-1,-1
7628,education,1,-1
7629,education,-1,-1
7632,education,-1,-1
7636,education,1,-1
7640,education,-1,-1
7641,education,1,-1
7643,education,1,-1
7647,education,-1,-1
7650,education,-1,-1
7656,education,1,1
7658,education,-1,-1
7660,education,1,-1
7662,education,-1,-1
7671,education,-1,1
7674,education,-1,-1
7676,education,1,-1
7679,education,-1,-1
7680,education,-1,-1
7683,education,-1,-1
7685,education,1,-1
7688,education,1,1
7689,education,-1,-1
7690,education,1,1
7692,education,1,1
7696,education,-1,-1
7703,education,-1,-1
7707,education,1,-1
7708,education,-1,-1
7713,education,-1,-1
7715,education,1,1
7716,education,-1,-1
7717,education,1,1
7726,education,1,-1
7731,education,-1,-1
7733,education,1,1
7734,education,1,-1
7736,education,-1,-1
7737,education,-1,-1
7738,education,1,-1
7740,education,-1,-1
7742,education,1,-1
7746,education,-1,-1
7749,education,-1,-1
7752,education,-1,-1
7755,education,-1,-1
7758,education,-1,-1
7761,education,-1,-1
7767,education,-1,-1
7776,education,-1,-1
7783,education,1,1
7785,education,-1,-1
7791,education,-1,-1
7794,education,1,-1
7797,education,1,1
7800,education,-1,-1
7802,education,1,-1
7807,education,1,-1
7809,education,1,-1
7812,education,1,1
7815,education,-1,-1
7819,education,1,-1
7820,education,-1,-1
7824,education,-1,-1
7827,education,1,1
7836,education,-1,-1
7842,education,-1,-1
7848,education,-1,-1
7851,education,-1,-1
7854,education,1,-1
7857,education,-1,-1
7862,education,-1,-1
7866,education,-1,-1
7869,education,-1,-1
7872,education,1,-1
7875,education,-1,-1
7878,education,-1,-1
7882,education,1,1
7884,education,-1,-1
7890,education,-1,-1
7893,education,-1,-1
7895,education,1,1
7896,education,-1,-1
7899,education,-1,-1
7902,education,-1,-1
7908,education,1,-1
7909,education,1,-1
7913,education,1,-1
7917,education,-1,-1
7920,education,1,1
7923,education,-1,-1
7929,education,-1,-1
7932,education,-1,-1
7935,education,-1,-1
7938,education,-1,-1
7942,education,-1,-1
7944,education,-1,-1
7945,education,1,1
7953,education,1,1
7954,education,-1,-1
7956,education,-1,-1
7959,education,-1,-1
7962,education,-1,-1
7964,education,1,-1
7965,education,-1,-1
7968,education,-1,-1
7974,education,-1,-1
7975,education,1,1
7977,education,-1,-1
7979,education,1,1
7983,education,-1,-1
7986,education,-1,-1
7989,education,1,1
7998,education,1,1
8004,education,-1,-1
8010,education,-1,-1
8016,education,1,1
8019,education,-1,-1
8022,education,1,1
8023,education,-1,-1
8028,education,-1,-1
8031,education,-1,-1
8036,education,1,-1
8037,education,-1,-1
8040,education,1,1
8049,education,-1,-1
8052,education,-1,-1
8053,education,1,1
8061,education,-1,-1
8067,education,-1,-1
8070,education,-1,-1
8074,education,1,-1
8076,education,-1,-1
8079,education,1,1
8080,education,-1,-1
8083,education,1,1
8088,education,-1,-1
8091,education,1,1
8094,education,1,-1
8097,education,1,1
8100,education,-1,-1
8104,education,-1,-1
8107,education,1,1
8112,education,-1,-1
8118,education,1,1
8122,education,-1,-1
8124,education,-1,-1
8130,education,1,-1
8131,education,1,-1
8134,education,-1,-1
8136,education,-1,-1
8142,education,1,1
8145,education,-1,1
8151,education,-1,-1
8154,education,-1,-1
8162,education,-1,-1
8163,education,1,-1
8169,education,1,-1
8172,education,-1,-1
8173,education,1,1
8180,education,1,-1
8182,education,1,-1
8184,education,-1,-1
8185,education,1,1
8187,education,-1,-1
8190,education,1,1
8196,education,1,1
8199,education,-1,-1
8204,education,1,1
8205,education,1,-1
8208,education,-1,-1
8211,education,-1,-1
8214,education,-1,-1
8221,education,1,1
8229,education,-1,-1
8230,education,1,-1
8232,education,-1,-1
8235,education,1,-1
8237,education,1,1
8238,education,-1,-1
8240,education,1,-1
8243,education,-1,-1
8244,education,-1,-1
8247,education,-1,-1
8250,education,-1,-1
8251,education,1,1
8256,education,-1,-1
8261,education,1,1
8262,education,-1,-1
8268,education,1,1
8270,education,-1,-1
8271,education,1,-1
8275,education,1,1
8276,education,-1,-1
8278,education,1,-1
8282,education,1,1
8285,education,-1,-1
8286,education,-1,-1
8289,education,1,1
8292,education,1,1
8293,education,-1,-1
8295,education,-1,-1
8298,education,-1,-1
8301,education,-1,-1
8302,education,1,1
8304,education,-1,-1
8305,education,1,1
8307,education,1,1
8311,education,1,1
8313,education,-1,-1
8319,education,-1,-1
8323,education,1,1
8325,education,1,1
8328,education,-1,-1
8330,education,1,1
8334,education,1,1
8336,education,-1,-1
8343,education,-1,-1
8348,education,-1,-1
8349,education,-1,-1
8353,education,1,1
8355,education,-1,-1
8357,education,1,-1
8358,education,-1,-1
8367,education,-1,-1
8370,education,-1,-1
8373,education,-1,-1
8379,education,-1,-1
8382,education,-1,-1
8383,education,1,1
8389,education,1,1
8391,education,1,1
8396,education,1,-1
8397,education,-1,-1
8400,education,-1,-1
8402,education,1,1
8407,education,1,1
8415,education,-1,-1
8419,education,1,-1
8420,education,-1,-1
8421,education,1,-1
8425,education,1,1
8433,education,1,-1
8436,education,1,-1
8439,education,1,1
8440,education,-1,-1
8445,education,-1,-1
8447,education,1,1
8448,education,-1,-1
8451,education,-1,-1
8453,education,1,-1
8458,education,1,-1
8460,education,1,1
8468,education,1,1
8469,education,-1,-1
8478,education,1,1
8479,education,-1,-1
8481,education,-1,-1
8484,education,1,-1
8487,education,1,-1
8490,education,-1,-1
8492,education,1,-1
8493,education,1,1
8494,education,1,-1
8496,education,-1,-1
8499,education,-1,-1
8503,education,1,-1
8508,education,1,1
8510,education,-1,-1
8511,education,-1,-1
8517,education,-1,-1
8521,education,1,1
8523,education,1,-1
8526,education,1,1
8529,education,-1,-1
8532,education,-1,-1
8533,education,1,1
8535,education,-1,-1
8538,education,1,1
8539,education,-1,-1
8543,education,1,-1
8544,education,-1,-1
8549,education,-1,-1
8550,education,-1,-1
8553,education,-1,-1
8556,education,-1,-1
8566,education,1,1
8568,education,1,-1
8577,education,-1,-1
8580,education,-1,-1
8583,education,-1,-1
8587,education,1,-1
8590,education,1,1
8592,education,-1,-1
8595,education,1,-1
8598,education,-1,-1
8601,education,1,-1
8603,education,1,-1
8604,education,-1,-1
8607,education,-1,-1
8612,education,1,1
8618,education,-1,-1
8619,education,-1,-1
8623,education,1,1
8624,education,-1,-1
8625,education,1,-1
8629,education,1,-1
8631,education,-1,-1
8634,education,-1,-1
8637,education,1,1
8640,education,1,1
8646,education,-1,-1
8653,education,1,-1
8655,education,-1,-1
8657,education,1,1
8660,education,-1,-1
8661,education,-1,-1
8666,education,-1,-1
8667,education,-1,-1
8673,education,1,1
8675,education,-1,-1
8679,education,-1,-1
8682,education,-1,-1
8684,education,1,-1
8685,education,1,1
8687,education,-1,-1
8688,education,-1,-1
8691,education,-1,-1
8693,education,1,1
8697,education,-1,-1
8705,education,-1,-1
8706,education,-1,-1
8709,education,-1,-1
8712,education,-1,-1
8718,education,1,1
8721,education,-1,-1
8724,education,1,-1
8725,education,-1,-1
8726,education,1,-1
8727,education,-1,-1
8730,education,-1,-1
8732,education,1,1
8733,education,-1,-1
8739,education,-1,-1
8742,education,-1,-1
8746,education,-1,-1
8748,education,-1,-1
8751,education,-1,-1
8757,education,-1,-1
8763,education,1,-1
8769,education,1,-1
8771,education,1,1
8772,education,-1,-1
8775,education,-1,-1
8778,education,-1,-1
8780,education,1,1
8781,education,-1,-1
8784,education,1,1
8787,education,1,1
8790,education,-1,-1
8793,education,-1,-1
8796,education,-1,-1
8799,education,-1,-1
8802,education,-1,-1
8805,education,-1,-1
8811,education,-1,-1
8815,education,1,-1
8817,education,-1,-1
8820,education,-1,-1
8823,education,-1,-1
8826,education,-1,-1
8829,education,1,1
8835,education,-1,-1
8838,education,-1,-1
8847,education,1,-1
8852,education,-1,-1
8853,education,-1,-1
8859,education,-1,-1
8873,education,1,-1
8880,education,-1,-1
8886,education,1,-1
8889,education,1,1
8892,education,-1,1
8894,education,1,-1
8895,education,1,1
8896,education,-1,-1
8898,education,-1,-1
8904,education,-1,-1
8907,education,-1,-1
8910,education,-1,-1
8914,education,1,1
8916,education,-1,-1
8923,education,-1,-1
8928,education,-1,-1
8931,education,-1,-1
8934,education,-1,-1
8936,education,1,-1
8937,education,1,-1
8940,education,-1,-1
8943,education,-1,-1
8946,education,-1,-1
8949,education,-1,-1
8952,education,1,-1
8953,education,-1,-1
8955,education,-1,-1
8957,education,1,-1
8958,education,-1,-1
8965,education,-1,-1
8968,education,1,1
8973,education,1,1
8976,education,-1,-1
8985,education,-1,-1
8991,education,1,-1
8997,education,1,1
9002,education,1,1
9003,education,1,-1
9005,education,1,1
9009,education,-1,-1
9012,education,-1,-1
9015,education,1,-1
9021,education,-1,-1
9024,education,-1,-1
9030,education,-1,-1
9032,education,1,-1
9033,education,1,1
9035,education,-1,-1
9036,education,-1,-1
9039,education,-1,-1
9042,education,-1,-1
9045,education,-1,-1
9049,education,-1,-1
9054,education,-1,-1
9060,education,-1,-1
9063,education,-1,-1
9067,education,-1,-1
9068,education,1,1
9069,education,-1,-1
9074,education,-1,-1
9081,education,-1,-1
9087,education,-1,-1
9093,education,1,1
9096,education,-1,-1
9099,education,-1,-1
9102,education,-1,-1
9108,education,-1,-1
9111,education,-1,-1
9118,education,1,1
9120,education,1,1
9126,education,-1,-1
9128,education,1,1
9132,education,-1,-1
9136,education,1,1
9138,education,-1,-1
9141,education,1,-1
9144,education,-1,-1
9146,education,1,-1
9147,education,1,1
9148,education,-1,-1
9150,education,-1,-1
9152,education,1,1
9159,education,1,1
9161,education,-1,-1
9165,education,1,1
9166,education,-1,-1
9168,education,-1,-1
9169,education,1,1
9171,education,-1,-1
9174,education,-1,-1
9183,education,-1,-1
9186,education,1,1
9189,education,-1,-1
9192,education,-1,-1
9197,education,-1,-1
9200,education,1,1
9201,education,-1,-1
9203,education,1,1
9207,education,-1,-1
9211,education,-1,-1
9212,education,1,-1
9213,education,1,-1
9216,education,-1,-1
9219,education,-1,-1
9222,education,-1,-1
9225,education,-1,-1
9231,education,-1,-1
9234,education,-1,-1
9241,education,-1,-1
9246,education,1,-1
9248,education,-1,-1
9249,education,-1,-1
9250,education,1,1
9255,education,-1,-1
9258,education,1,1
9259,education,-1,-1
9263,education,-1,-1
9270,education,-1,-1
9273,education,-1,-1
9276,education,-1,-1
9279,education,-1,-1
9282,education,-1,-1
9285,education,1,1
9286,education,-1,-1
9291,education,1,1
9298,education,-1,-1
9301,education,-1,-1
9306,education,-1,-1
9309,education,-1,-1
9312,education,-1,-1
9315,education,-1,-1
9321,education,-1,-1
9324,education,-1,-1
9328,education,1,-1
9337,education,-1,-1
9344,education,1,-1
9345,education,1,1
9346,education,-1,-1
9348,education,-1,-1
9350,education,1,1
9354,education,-1,-1
9357,education,-1,-1
9360,education,-1,-1
9361,education,1,1
9363,education,-1,-1
9367,education,1,-1
9369,education,-1,-1
9374,education,1,1
9378,education,-1,-1
9381,education,-1,-1
9384,education,-1,-1
9387,education,1,1
9388,education,-1,-1
9392,education,1,-1
9393,education,-1,-1
9396,education,-1,-1
9399,education,-1,-1
9408,education,-1,-1
9410,education,1,-1
9421,education,1,1
9425,education,-1,-1
9426,education,-1,-1
9429,education,-1,-1
9432,education,-1,-1
9435,education,-1,-1
9447,education,1,-1
9448,education,1,-1
9450,education,1,-1
9456,education,-1,-1
9459,education,-1,-1
9462,education,-1,-1
9464,education,1,1
9465,education,-1,-1
9468,education,-1,-1
9480,education,-1,-1
9485,education,1,1
9486,education,-1,-1
9487,education,1,1
9488,education,1,1
9489,education,1,1
9492,education,1,1
9493,education,-1,-1
9495,education,-1,-1
9498,education,-1,-1
9501,education,1,1
9504,education,-1,-1
9510,education,-1,-1
9516,education,-1,-1
9519,education,1,-1
9525,education,-1,-1
9527,education,1,-1
9528,education,-1,-1
9531,education,-1,-1
9534,education,-1,-1
9543,education,-1,-1
9547,education,-1,-1
9549,education,-1,-1
9553,education,1,1
9555,education,-1,-1
9558,education,-1,-1
9560,education,1,-1
9561,education,-1,-1
9568,education,-1,-1
9570,education,-1,-1
9573,education,1,1
9576,education,1,1
9582,education,-1,-1
9588,education,-1,-1
9591,education,-1,-1
9593,education,1,-1
9599,education,1,1
9601,education,-1,-1
9605,education,1,1
9609,education,-1,-1
9615,education,-1,-1
9621,education,1,1
9627,education,-1,-1
9630,education,-1,-1
9632,education,1,1
9633,education,1,1
9642,education,-1,-1
9648,education,-1,-1
9651,education,1,1
9652,education,-1,-1
9654,education,1,-1
9656,education,1,-1
9659,education,1,1
9660,education,-1,-1
9663,education,-1,-1
9670,education,1,-1
9675,education,1,1
9677,education,-1,-1
9678,education,-1,-1
9684,education,-1,-1
9690,education,-1,-1
9693,education,1,-1
9696,education,-1,-1
9700,education,-1,-1
9702,education,-1,-1
9705,education,-1,-1
9711,education,-1,-1
9718,education,-1,-1
9726,education,-1,-1
9729,education,-1,1
9732,education,-1,-1
9733,education,1,1
9735,education,-1,-1
9741,education,-1,-1
9746,education,1,1
9747,education,-1,-1
9748,education,1,1
9754,education,-1,1
9759,education,1,-1
9760,education,1,-1
9762,education,1,-1
9771,education,-1,-1
9773,education,1,-1
9777,education,-1,-1
9787,education,1,-1
9789,education,-1,-1
9792,education,-1,-1
9795,education,1,1
9796,education,-1,-1
9799,education,-1,-1
9801,education,-1,-1
9804,education,-1,-1
9807,education,-1,-1
9812,education,1,-1
9813,education,1,1
9823,education,1,1
9825,education,1,-1
9827,education,1,1
9828,education,1,1
9831,education,-1,-1
9834,education,-1,-1
9838,education,1,-1
9843,education,-1,-1
9846,education,-1,-1
9847,education,1,1
9849,education,1,1
9855,education,-1,-1
9861,education,1,-1
9865,education,-1,-1
9867,education,-1,-1
9870,education,-1,-1
9873,education,1,1
9876,education,-1,-1
9885,education,-1,-1
9888,education,-1,-1
9891,education,-1,-1
9893,education,1,-1
9896,education,1,1
9897,education,-1,-1
9900,education,1,1
9901,education,-1,-1
9903,education,-1,-1
9908,education,1,1
9910,education,-1,-1
9912,education,-1,-1
9918,education,-1,-1
9924,education,-1,-1
9925,education,1,-1
9929,education,1,1
9930,education,1,1
9933,education,-1,-1
9936,education,1,1
9938,education,-1,-1
9939,education,-1,-1
9945,education,-1,-1
9951,education,-1,-1
9953,education,1,1
9956,education,-1,-1
9957,education,-1,-1
9958,education,1,1
9960,education,-1,-1
9962,education,1,1
9963,education,1,-1
9966,education,-1,-1
9976,education,-1,-1
9978,education,1,-1
9981,education,-1,-1
9987,education,1,1
9990,education,-1,-1
9992,education,1,1
